,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
292,Hyundai,2013,290000,50000,Petrol,Individual,Automatic,1,16.95,1197.0,78.9,5.0
293,Maruti,2016,520000,20000,Petrol,Individual,Manual,1,20.4,1197.0,81.8,5.0
294,Hyundai,2011,265000,20000,Petrol,Individual,Automatic,1,16.95,1197.0,78.9,5.0
295,Maruti,2012,330000,50000,Petrol,Individual,Manual,2,18.6,1197.0,85.8,5.0
296,Maruti,2012,330000,50000,Petrol,Individual,Manual,2,18.6,1197.0,85.8,5.0
297,Mahindra,2014,509999,120000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
298,Hyundai,2014,500000,70000,Petrol,Individual,Manual,1,17.1,1591.0,121.3,5.0
299,Hyundai,2015,525000,50000,Petrol,Individual,Manual,1,17.19,1197.0,81.86,5.0
300,Maruti,2019,675000,16500,Petrol,Individual,Manual,1,21.01,1197.0,81.8,5.0
301,Hyundai,2010,300000,70000,Petrol,Individual,Manual,1,17.0,1197.0,80.0,5.0
302,Maruti,2005,90000,99361,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
303,Maruti,2017,650000,25000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
304,Maruti,2014,409000,70000,Petrol,Individual,Manual,2,19.1,1197.0,85.8,5.0
305,Hyundai,2015,395000,80000,Diesel,Individual,Manual,2,24.0,1120.0,70.0,5.0
306,Maruti,2010,215000,70000,Petrol,Individual,Manual,2,,,,
307,Maruti,2014,400000,70000,Petrol,Individual,Manual,2,19.1,1197.0,85.8,5.0
308,Chevrolet,2012,120000,60000,Petrol,Individual,Manual,3,18.6,1199.0,79.4,5.0
309,Tata,2018,645000,10000,Petrol,Individual,Automatic,1,20.3,1199.0,84.0,5.0
310,Maruti,2006,81000,80000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
311,Honda,2017,1300000,30000,Diesel,Individual,Manual,1,25.6,1498.0,97.9,5.0
312,Honda,2017,1250000,33000,Diesel,Individual,Manual,1,25.6,1498.0,97.9,5.0
313,Maruti,2013,535000,90000,Petrol,Individual,Manual,3,16.02,1373.0,93.7,7.0
314,Nissan,2014,555000,80100,Diesel,Individual,Manual,2,19.01,1461.0,108.5,5.0
315,Honda,2014,725000,120000,Petrol,Individual,Manual,1,17.4,1497.0,117.3,5.0
316,Mahindra,1983,300000,10000,Diesel,Individual,Manual,3,,,,
317,Renault,2016,229999,40000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
318,Toyota,2013,800000,160000,Diesel,Individual,Manual,2,12.99,2494.0,100.6,8.0
319,Maruti,2017,409999,47000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
320,Hyundai,2018,1210000,25000,Diesel,Individual,Manual,1,21.38,1396.0,88.7,5.0
321,Tata,2017,400000,26000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
322,Hyundai,2018,520000,29000,Diesel,Individual,Manual,1,24.0,1186.0,73.97,5.0
323,Maruti,2016,650000,50000,Petrol,Individual,Automatic,1,21.4,1197.0,83.1,5.0
324,Maruti,2011,325000,58000,Petrol,Individual,Manual,3,16.1,1298.0,88.2,5.0
325,Maruti,2012,420000,120000,Petrol,Individual,Automatic,1,17.4,1197.0,85.8,5.0
326,Maruti,2014,400000,50000,Petrol,Individual,Manual,1,20.4,1197.0,81.8,5.0
327,Hyundai,2010,254999,80000,Petrol,Individual,Manual,4,17.0,1197.0,80.0,5.0
328,Maruti,2003,65000,60000,Petrol,Individual,Manual,4,17.3,993.0,60.0,5.0
329,Maruti,2017,351000,36000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
330,Toyota,2007,404000,120000,Diesel,Individual,Manual,3,12.8,2494.0,102.0,8.0
331,Maruti,2011,185000,185000,Diesel,Individual,Manual,3,21.1,1248.0,73.9,5.0
332,Nissan,2011,250000,50000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
333,Maruti,2002,60000,100000,Petrol,Individual,Manual,4,17.3,993.0,60.0,5.0
334,Hyundai,2013,500000,50000,Petrol,Individual,Manual,2,17.1,1591.0,121.3,5.0
335,Maruti,2007,85000,80000,Petrol,Individual,Manual,2,18.2,998.0,67.1,5.0
336,Hyundai,2005,85000,60000,Petrol,Individual,Manual,2,,,,
337,Maruti,2005,85000,80000,Petrol,Individual,Manual,4,19.7,796.0,46.3,5.0
338,Maruti,2011,265000,90000,Diesel,Individual,Manual,4,19.3,1248.0,73.9,5.0
339,Maruti,2010,130000,162000,Petrol,Individual,Manual,2,19.0,998.0,66.1,5.0
340,Maruti,2013,480000,110000,Diesel,Individual,Manual,3,20.77,1248.0,88.76,7.0
341,Maruti,2008,170000,120000,Diesel,Individual,Manual,3,17.8,1248.0,75.0,5.0
342,Nissan,2011,275000,45000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
343,Maruti,2005,89000,90000,Petrol,Individual,Manual,2,18.9,998.0,67.1,5.0
344,Ford,2010,170000,90000,Diesel,Individual,Manual,2,20.0,1399.0,68.0,5.0
345,Mahindra,2019,1090000,16500,Petrol,Dealer,Manual,1,17.0,1197.0,110.0,5.0
346,Hyundai,2017,1100000,67000,Diesel,Individual,Automatic,1,17.01,1582.0,126.2,5.0
347,Maruti,2018,610000,52000,Petrol,Dealer,Manual,1,22.0,1197.0,81.8,5.0
348,Datsun,2016,335000,40000,Petrol,Dealer,Manual,1,20.63,1198.0,67.0,5.0
349,Hyundai,2015,434999,40000,Petrol,Dealer,Manual,1,18.9,1197.0,82.0,5.0
350,Toyota,2018,3000000,35000,Diesel,Individual,Manual,1,14.24,2755.0,174.5,7.0
351,Renault,2018,390000,13000,Petrol,Dealer,Manual,1,20.71,799.0,53.26,5.0
352,Honda,2012,325000,40000,Petrol,Dealer,Manual,1,18.5,1198.0,86.8,5.0
353,Volkswagen,2019,640000,10000,Petrol,Dealer,Manual,1,17.0,1198.0,73.75,5.0
354,Nissan,2012,450000,9000,Petrol,Dealer,Manual,1,16.95,1498.0,97.7,5.0
355,Toyota,2013,400000,70000,Diesel,Dealer,Manual,2,23.59,1364.0,67.06,5.0
356,Hyundai,2009,215000,60000,Petrol,Dealer,Manual,1,20.36,1197.0,78.9,5.0
357,Renault,2014,570000,40000,Diesel,Dealer,Manual,1,20.45,1461.0,83.8,5.0
358,Mahindra,2012,680000,93000,Diesel,Dealer,Manual,1,15.1,2179.0,140.0,7.0
359,Toyota,2008,325000,80000,Diesel,Individual,Manual,4,12.8,2494.0,102.0,7.0
360,Tata,2011,150000,50000,Petrol,Individual,Manual,2,15.64,1193.0,64.08,5.0
361,Hyundai,2013,690000,68000,Petrol,Dealer,Automatic,1,14.5,1797.0,147.5,5.0
362,Mercedes-Benz,2013,1550000,25000,Diesel,Individual,Automatic,1,14.84,2143.0,170.0,5.0
363,Tata,2012,64000,18000,Petrol,Dealer,Manual,1,25.4,624.0,37.5,4.0
364,Nissan,2013,250000,120000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
365,Maruti,2005,65000,35000,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
366,Maruti,2016,550000,60000,Diesel,Individual,Manual,2,26.59,1248.0,74.0,5.0
367,Hyundai,2010,140000,70000,Petrol,Individual,Manual,4,20.36,1197.0,78.9,5.0
368,Renault,2016,300000,30000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
369,Volkswagen,2016,800000,70000,Petrol,Individual,Automatic,1,16.34,1798.0,189.3,5.0
370,Jaguar,2017,2625000,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
371,Lexus,2019,5150000,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
372,Jaguar,2017,3200000,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
373,Tata,2015,503000,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
374,Volvo,2019,3800000,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
375,Toyota,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
376,Maruti,2013,225000,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
377,Maruti,2018,740000,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
378,Honda,2016,550000,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
379,Toyota,2013,750000,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
380,Maruti,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
381,Toyota,2017,625000,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
382,Maruti,2018,600000,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
383,Hyundai,2017,450000,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
384,BMW,2019,5400000,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
385,BMW,2019,5500000,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
386,Honda,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
387,Skoda,2016,645000,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
388,Volvo,2018,2475000,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
389,Hyundai,2010,150000,106000,Petrol,Individual,Manual,3,20.36,1197.0,78.9,5.0
390,Toyota,2012,265000,162000,Diesel,Individual,Manual,3,,,,
391,Honda,2009,500000,120000,Petrol,Individual,Automatic,2,11.1,2354.0,158.8,5.0
392,Maruti,2015,480000,90000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
393,Hyundai,2014,535000,70000,Diesel,Individual,Manual,3,22.32,1582.0,126.32,5.0
394,Toyota,2005,250000,240000,Diesel,Individual,Manual,3,12.8,2494.0,102.0,8.0
395,Maruti,2012,300000,100000,Diesel,Individual,Manual,2,21.5,1248.0,88.8,5.0
396,Hyundai,2009,340000,214000,Petrol,Individual,Manual,2,13.9,1599.0,103.2,5.0
397,Hyundai,2009,340000,214000,Diesel,Individual,Manual,2,16.8,1493.0,110.0,5.0
398,Maruti,2016,240000,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
399,Honda,2018,1085000,1000,Petrol,Individual,Automatic,1,18.0,1497.0,117.6,5.0
400,Maruti,2017,750000,19000,Diesel,Individual,Automatic,1,28.4,1248.0,74.02,5.0
401,Tata,2012,95000,265000,Diesel,Individual,Manual,2,17.0,1405.0,70.0,5.0
403,Maruti,2014,215000,80000,Petrol,Individual,Manual,2,23.95,998.0,67.05,5.0
404,Mahindra,2016,1290000,50000,Diesel,Individual,Automatic,1,16.0,2179.0,140.0,7.0
405,Maruti,2010,150000,80000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
406,Hyundai,2013,219000,50000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
407,Tata,2018,325000,100000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
408,Maruti,2013,260000,120000,Petrol,Individual,Manual,2,15.1,1196.0,73.0,5.0
409,Jaguar,2017,2625000,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
410,Lexus,2019,5150000,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
411,Jaguar,2017,3200000,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
412,Tata,2015,503000,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
413,Volvo,2019,3800000,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
414,Toyota,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
415,Maruti,2013,225000,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
416,Maruti,2018,740000,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
417,Honda,2016,550000,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
418,Toyota,2013,750000,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
419,Maruti,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
420,Toyota,2017,625000,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
421,Maruti,2018,600000,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
422,Hyundai,2017,450000,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
423,BMW,2019,5400000,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
424,BMW,2019,5500000,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
425,Honda,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
426,Skoda,2016,645000,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
427,Volvo,2018,2475000,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
428,Honda,2019,700000,40000,Diesel,Individual,Automatic,1,23.8,1498.0,78.9,5.0
429,Hyundai,2017,950000,45000,Diesel,Individual,Manual,1,21.38,1396.0,88.7,5.0
430,Maruti,2010,160000,80000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
431,Hyundai,2015,409999,135000,Diesel,Individual,Manual,2,24.4,1120.0,71.01,5.0
432,Toyota,2015,840000,120000,Diesel,Individual,Manual,2,12.99,2494.0,100.6,7.0
433,Toyota,2013,450000,67000,Diesel,Individual,Manual,1,23.59,1364.0,67.1,5.0
434,Maruti,2017,900000,50000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
435,Toyota,2008,570000,134000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,7.0
436,Nissan,2011,254999,110000,Diesel,Individual,Manual,2,23.08,1461.0,63.1,5.0
437,Maruti,2009,130000,40000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
438,Maruti,2013,530000,120000,Diesel,Individual,Manual,2,23.4,1248.0,74.0,5.0
439,Volkswagen,2015,520000,110000,Diesel,Individual,Manual,2,20.14,1498.0,88.8,5.0
440,Mahindra,2011,229999,170000,Diesel,Individual,Manual,2,21.0,1461.0,64.1,5.0
441,Maruti,2004,81000,80000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
442,Maruti,2016,600000,47000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
443,Hyundai,2015,409999,93000,Petrol,Individual,Manual,1,19.1,1197.0,81.86,5.0
444,Maruti,2010,120000,70000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
445,Maruti,2014,320000,50000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
446,Ford,2015,292000,70000,Diesel,Individual,Manual,1,20.0,1399.0,68.05,5.0
447,Tata,2012,390000,80000,Diesel,Individual,Manual,1,13.93,2179.0,138.03,7.0
448,Ford,2016,550000,44000,Petrol,Individual,Manual,1,18.16,1196.0,86.8,5.0
449,Maruti,2014,385000,25000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
450,Hyundai,2016,800000,25000,Petrol,Individual,Manual,1,15.29,1591.0,121.3,5.0
451,Maruti,2019,675000,10000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
452,Tata,2018,1525000,50000,Diesel,Individual,Manual,1,17.6,2179.0,153.86,7.0
453,Ford,2018,950000,30000,Diesel,Individual,Manual,1,23.0,1498.0,98.96,5.0
454,Hyundai,2015,610000,50000,Diesel,Individual,Manual,2,21.19,1396.0,88.73,5.0
455,Hyundai,2012,525000,120000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
456,Honda,2019,700000,40000,Diesel,Individual,Automatic,1,23.8,1498.0,78.9,5.0
457,Mahindra,2015,375000,80000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
458,Nissan,2015,580000,90000,Diesel,Individual,Manual,1,20.45,1461.0,83.8,5.0
459,Maruti,2015,434999,50000,Petrol,Individual,Manual,2,20.4,1197.0,83.11,5.0
460,Datsun,2020,350000,2136,Petrol,Individual,Manual,1,22.5,999.0,67.0,5.0
461,Toyota,2012,730000,250000,Diesel,Individual,Manual,1,12.99,2494.0,100.0,7.0
462,Hyundai,2015,600000,35000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
463,Toyota,2015,1050000,120000,Diesel,Individual,Manual,1,12.99,2494.0,100.6,7.0
464,Maruti,2017,735000,70000,Diesel,Individual,Manual,1,27.39,1248.0,74.0,5.0
465,Renault,2018,1050000,18000,Diesel,Dealer,Manual,1,19.6,1461.0,108.45,5.0
466,Chevrolet,2016,420000,110000,Diesel,Individual,Manual,2,18.2,1248.0,73.74,7.0
467,Maruti,2017,800000,60000,Diesel,Individual,Manual,1,23.65,1248.0,88.5,5.0
468,Toyota,2015,2000000,60000,Diesel,Individual,Automatic,1,12.55,2982.0,168.5,7.0
469,Maruti,2016,600000,147000,Diesel,Individual,Manual,2,26.59,1248.0,74.0,5.0
470,Toyota,2015,1900000,130000,Diesel,Individual,Automatic,1,12.55,2982.0,168.5,7.0
471,Chevrolet,2011,500000,99500,Diesel,Individual,Manual,3,11.5,1991.0,147.9,7.0
472,Tata,2011,200000,110000,Diesel,Individual,Manual,2,17.0,1405.0,71.0,5.0
473,Nissan,2016,370000,35000,Petrol,Individual,Manual,1,19.49,1198.0,67.04,5.0
474,Hyundai,2010,260000,110000,Diesel,Individual,Manual,2,16.2,1493.0,110.0,5.0
475,Mahindra,2016,280000,100000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
476,Maruti,2014,610000,21000,Petrol,Individual,Manual,1,16.02,1373.0,93.7,7.0
477,Ford,2013,300000,60000,Diesel,Individual,Manual,2,23.5,1498.0,90.0,5.0
478,Tata,2010,140000,40000,Diesel,Individual,Manual,1,16.6,1405.0,70.0,5.0
479,Hyundai,2008,229999,50000,Petrol,Individual,Manual,1,19.81,1086.0,68.05,5.0
480,Maruti,2010,200000,65000,Petrol,Individual,Manual,2,19.0,998.0,66.1,5.0
481,Maruti,2011,200000,80000,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
482,Hyundai,2015,560000,119000,Diesel,Individual,Manual,1,23.9,1582.0,126.2,5.0
483,Maruti,2016,750000,80000,Diesel,Individual,Manual,1,24.52,1248.0,88.5,7.0
484,Maruti,2017,585000,90000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
485,Hyundai,2016,760000,20000,Petrol,Individual,Manual,1,17.01,1591.0,121.4,5.0
486,Maruti,2014,430000,80000,Diesel,Individual,Manual,2,25.2,1248.0,74.0,5.0
487,Mahindra,2020,480000,44665,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
488,Kia,2019,643000,10000,Diesel,Individual,Manual,1,20.8,1493.0,113.4,5.0
489,Hyundai,2018,500000,60000,Petrol,Individual,Manual,1,20.14,1197.0,81.86,5.0
490,Honda,2016,425000,22000,Petrol,Individual,Manual,1,18.5,1198.0,86.8,5.0
491,Maruti,2014,250000,25000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
492,Maruti,2016,285000,70000,Diesel,Individual,Manual,1,27.62,793.0,47.0,5.0
493,Maruti,2008,160000,123000,Petrol,Individual,Manual,3,17.5,1298.0,85.8,5.0
494,Volkswagen,2011,250000,70000,Diesel,Individual,Manual,2,20.54,1598.0,103.6,5.0
495,Chevrolet,2013,170000,70000,Petrol,Individual,Manual,2,18.6,1199.0,79.4,5.0
496,Toyota,2013,409999,45000,Diesel,Individual,Manual,1,23.59,1364.0,67.06,5.0
497,Hyundai,2015,400000,40000,Petrol,Individual,Automatic,1,18.9,1197.0,82.0,5.0
498,Maruti,2019,700000,30000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
499,Honda,2007,350000,90000,Petrol,Individual,Automatic,1,12.9,1799.0,130.0,5.0
500,Maruti,2016,660000,34000,Petrol,Individual,Manual,2,17.5,1373.0,91.1,7.0
501,Maruti,2017,268000,25000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
502,Maruti,2016,270000,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
503,Chevrolet,2013,300000,50000,Diesel,Individual,Manual,1,25.44,936.0,57.6,5.0
504,Tata,2017,450000,90000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
505,Chevrolet,2012,220000,70000,Diesel,Individual,Manual,2,25.44,936.0,57.6,5.0
506,Tata,2009,250000,146000,Diesel,Individual,Manual,2,13.93,2179.0,138.0,7.0
507,Ford,2012,300000,85000,Petrol,Individual,Manual,2,15.6,1196.0,70.0,5.0
508,Tata,2009,88000,201850,Diesel,Individual,Manual,2,17.88,1396.0,52.8,5.0
509,Maruti,2016,561000,30000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
510,Maruti,2018,755000,15000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
511,Datsun,2017,235000,25000,Petrol,Individual,Manual,1,22.7,799.0,53.64,5.0
512,Maruti,2011,165000,90000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
513,Maruti,2008,190000,80000,Diesel,Individual,Manual,2,19.3,1248.0,73.9,5.0
514,Tata,2011,110000,50000,Diesel,Individual,Manual,1,17.2,1396.0,53.5,5.0
515,Mahindra,2012,320000,80000,Diesel,Individual,Manual,2,13.6,2523.0,63.0,8.0
516,Maruti,2010,330000,110000,Diesel,Individual,Manual,2,,,,
517,Hyundai,2016,540000,38000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
518,Hyundai,2013,180000,60000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
519,Maruti,2016,270000,100000,Petrol,Individual,Manual,3,15.37,1196.0,73.0,7.0
520,Maruti,2012,450000,30000,Petrol,Individual,Manual,1,17.5,1197.0,85.8,5.0
521,Maruti,2014,450000,30000,Petrol,Individual,Manual,1,19.1,1197.0,85.8,5.0
522,Chevrolet,2015,200000,50000,Petrol,Individual,Manual,1,18.6,1199.0,76.8,5.0
523,Tata,2017,425000,42000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
524,Chevrolet,2016,400000,30000,Petrol,Individual,Manual,1,18.2,1199.0,82.4,5.0
525,Maruti,2009,125000,60000,Petrol,Individual,Manual,3,19.7,796.0,46.3,5.0
526,Jeep,2018,1600000,14000,Diesel,Individual,Manual,1,17.1,1956.0,170.0,5.0
527,Honda,2015,900000,22000,Petrol,Individual,Manual,1,17.4,1497.0,117.3,5.0
528,Volkswagen,2012,450000,90000,Diesel,Individual,Manual,1,20.54,1598.0,103.6,5.0
529,Maruti,2011,210000,46000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
530,Hyundai,2018,801000,20000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
531,Tata,2014,317000,15000,Diesel,Individual,Manual,1,15.42,1405.0,70.0,7.0
532,Maruti,2015,600000,40000,Petrol,Individual,Manual,2,16.02,1373.0,93.7,7.0
533,Hyundai,2014,330000,30000,Petrol,Individual,Manual,2,18.5,1197.0,82.85,5.0
534,Hyundai,2017,320000,15000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
535,Maruti,2010,160000,50000,Petrol,Individual,Manual,1,,,,
536,Hyundai,2007,120000,110000,Petrol,Individual,Manual,2,15.3,1341.0,83.0,5.0
537,Maruti,2009,130000,70000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
538,Chevrolet,2015,220000,80000,Petrol,Individual,Manual,1,18.2,1199.0,82.4,5.0
539,Maruti,2008,229999,50000,Diesel,Individual,Manual,3,,,,
540,Tata,2015,340000,110000,Petrol,Individual,Manual,1,17.57,1193.0,88.7,5.0
541,Ford,2013,200000,70000,Diesel,Individual,Manual,2,19.68,1399.0,67.0,5.0
542,Maruti,2002,140000,50000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
543,Toyota,2013,1000000,190000,Diesel,Individual,Manual,1,12.99,2494.0,100.6,8.0
544,Mahindra,2010,495000,100000,Diesel,Individual,Manual,2,13.6,2523.0,63.0,7.0
545,Maruti,2015,236000,60000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
546,Maruti,2015,390000,40000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
547,Maruti,2009,275000,90000,Diesel,Individual,Manual,2,19.3,1248.0,73.9,5.0
548,Tata,2015,503000,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
549,Maruti,2017,775000,32000,Diesel,Dealer,Manual,1,24.3,1248.0,88.5,5.0
550,Toyota,2016,1800000,30000,Diesel,Individual,Automatic,1,11.36,2755.0,171.5,7.0
551,Hyundai,2016,850000,58000,Diesel,Individual,Manual,1,19.67,1582.0,126.2,5.0
552,Maruti,2018,750000,5000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
553,Hyundai,2018,570000,25000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
554,Hyundai,2018,580000,32000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
555,Honda,2016,484999,30000,Petrol,Individual,Manual,1,18.7,1199.0,88.7,5.0
556,Honda,2017,700000,43000,Petrol,Dealer,Manual,1,15.4,1497.0,117.3,7.0
557,Hyundai,2012,415000,60000,Petrol,Dealer,Manual,1,17.7,1497.0,113.42,5.0
558,Nissan,2015,325000,50000,Petrol,Individual,Automatic,1,19.34,1198.0,76.0,5.0
559,Ford,2018,550000,14200,Petrol,Individual,Manual,1,18.16,1196.0,86.8,5.0
560,Hyundai,2017,300000,10000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
561,Datsun,2018,217000,25000,Petrol,Individual,Manual,1,22.7,799.0,53.64,5.0
562,Ford,2018,700000,19100,Petrol,Individual,Manual,1,19.0,1194.0,94.68,5.0
563,Hyundai,2019,466000,25000,Petrol,Individual,Automatic,4,20.3,1086.0,68.0,5.0
564,Ford,2014,484999,54000,Diesel,Dealer,Manual,1,23.0,1498.0,98.96,5.0
565,Nissan,2018,670000,35000,Diesel,Individual,Manual,1,22.71,1461.0,84.8,5.0
566,Hyundai,2018,500000,20000,Petrol,Individual,Manual,2,18.9,1197.0,81.86,5.0
567,Maruti,2016,675000,52000,Diesel,Individual,Manual,1,23.65,1248.0,88.5,5.0
568,Hyundai,2011,220000,120000,Diesel,Individual,Manual,2,23.0,1396.0,90.0,5.0
569,Jeep,2017,1650000,50000,Diesel,Individual,Manual,1,17.1,1956.0,170.0,5.0
570,Maruti,2013,630000,120000,Diesel,Individual,Manual,2,20.77,1248.0,88.8,7.0
571,Tata,2010,250000,90000,Diesel,Individual,Manual,2,18.8,1248.0,90.0,5.0
572,Maruti,2004,120000,120000,Petrol,Individual,Manual,3,18.9,998.0,67.1,5.0
573,Skoda,2015,300000,101500,Diesel,Individual,Manual,2,21.14,1498.0,103.52,5.0
574,Hyundai,2013,525000,75000,Diesel,Individual,Automatic,1,22.32,1582.0,126.3,5.0
575,Maruti,2011,204999,97500,Petrol,Individual,Manual,1,,,0.0,
576,Maruti,2011,204999,97500,Petrol,Individual,Manual,1,,,0.0,
577,Mahindra,2016,1100000,100000,Diesel,Individual,Manual,1,15.4,1997.0,120.0,7.0
578,Renault,2012,480000,55735,Diesel,Individual,Manual,2,19.01,1461.0,108.45,5.0
579,Mahindra,2014,605000,80000,Diesel,Individual,Manual,2,15.1,2179.0,140.0,7.0
580,Maruti,2016,250000,50000,Petrol,Individual,Manual,2,24.7,796.0,47.3,5.0
